"","Participant","Demo_country","Demo_lang1","Demo_lang2","Demo_lang3","Demo_moral_reason","Demo_religion","Demo_lang4","Demo_rightwrong","Demo_gender","Label","TrialType","Group","Number","Valence","R1A","R2","R3","R4","R5","R6"
"1115",4,"UK","english","polish","","unchecked;checked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;checked","unchecked","yes","woman","test_phase2","test","B","3","Neg",NA,NA,NA,NA,"The other person is maybe mistaken","Mildly comfortable"
"1116",4,"UK","english","polish","","unchecked;checked;checked;unchecked","unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;checked;checked","unchecked","yes","woman","test_phase2","test","B","6","Pos",NA,NA,NA,NA,"Maybe neither of us needs to be mistaken","Mildly comfortable"
"1117",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","practice","2","NULL","none","none","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"1118",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","practice","1","NULL","none","none","Somewhat wrong","Maybe there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1119",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase1","test","B","7","Neg","Right","Definitely there is a correct answer","Most of them would agree with me","Very easy",NA,NA
"1120",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase1","test","B","2","Pos","Right","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1121",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase1","test","B","6","Pos","Right","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1122",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase1","test","B","8","Pos","Somewhat right","Probably there is a correct answer","Some of them would agree with me","Somewhat easy",NA,NA
"1123",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase1","test","B","4","Pos","Very right","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1124",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase1","test","B","9","Neg","Wrong","Probably there is a correct answer","Most of them would agree with me","Very easy",NA,NA
"1125",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase1","test","B","3","Neg","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"1126",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase1","test","B","1","Neg","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"1127",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase1","test","B","5","Neg","Wrong","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1128",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase1","test","B","10","Pos","Wrong","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1129",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","6","none","Somewhat wrong","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1130",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","1","none","Somewhat right","Maybe there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1131",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","7","none","Wrong","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1132",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","3","none","Very wrong","Probably there is a correct answer","Most of them would disagree with me","Somewhat easy",NA,NA
"1133",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","9","none","Wrong","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1134",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","11","none","Wrong","Probably there is a correct answer","Most of them would disagree with me","A little easy",NA,NA
"1135",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","8","none","Somewhat wrong","Probably there is a correct answer","Some of them would agree with me","Somewhat easy",NA,NA
"1136",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","5","none","Very wrong","Definitely there is a correct answer","Almost everyone would agree with me","Very easy",NA,NA
"1137",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","2","none","Wrong","Probably there is a correct answer","Most of them would disagree with me","Somewhat easy",NA,NA
"1138",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","4","none","Right","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1139",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","14","none","Wrong","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1140",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","10","none","Wrong","Probably there is a correct answer","Some of them would agree with me","A little easy",NA,NA
"1141",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","12","none","Right","Probably there is a correct answer","Most of them would agree with me","Somewhat easy",NA,NA
"1142",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","fillers","filler","none","13","none","Somewhat right","Maybe there is a correct answer","Some of them would agree with me","A little easy",NA,NA
"1143",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","2","Pos",NA,NA,NA,NA,"The other person is clearly mistaken","Mildly uncomfortable"
"1144",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","5","Neg",NA,NA,NA,NA,"Maybe neither of us needs to be mistaken","Mildly comfortable"
"1145",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","4","Pos",NA,NA,NA,NA,"The other person is likely mistaken","Mildly uncomfortable"
"1146",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","3","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Very uncomfortable"
"1147",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","6","Pos",NA,NA,NA,NA,"The other person is likely mistaken","Mildly uncomfortable"
"1148",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","8","Pos",NA,NA,NA,NA,"Maybe neither of us needs to be mistaken","Mildly comfortable"
"1149",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","1","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Very uncomfortable"
"1150",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","7","Neg",NA,NA,NA,NA,"The other person is clearly mistaken","Very uncomfortable"
"1151",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","10","Pos",NA,NA,NA,NA,"Maybe neither of us needs to be mistaken","Mildly comfortable"
"1152",16,"United Kingdom","English","","","unchecked;unchecked;checked;checked","unchecked;checked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked;unchecked","unchecked","yes","woman","test_phase2","test","B","9","Neg",NA,NA,NA,NA,"The other person is likely mistaken","Mildly uncomfortable"
